,Latitude,Longitude,Elevation,RSRP,RSRQ,SNR
661,12.895615,77.556662,811,-89,-9,0
662,12.89561,77.556642,811,-89,-9,0
663,12.895613,77.556613,811,-89,-9,0
664,12.895613,77.556613,811,-89,-9,0
665,12.895617,77.556582,810,-89,-9,0
666,12.89563,77.556563,810,-89,-9,0
667,12.89563,77.556563,810,-89,-9,0
668,12.895637,77.556555,810,-89,-9,0
669,12.895647,77.556548,810,-89,-9,0
670,12.895647,77.556548,810,-89,-9,0
671,12.895662,77.556547,810,-89,-9,0
672,12.895683,77.556548,810,-89,-9,0
673,12.895683,77.556548,810,-89,-9,0
674,12.895707,77.556545,809,-89,-9,0
675,12.895733,77.556547,809,-89,-9,0
676,12.895733,77.556547,809,-89,-9,0
677,12.895755,77.556535,808,-89,-9,0
678,12.895778,77.556535,808,-89,-9,0
679,12.895778,77.556535,808,-89,-9,0
680,12.8958,77.556542,807,-89,-9,0
681,12.8958,77.556542,807,-89,-9,0
682,12.89581,77.556562,807,-89,-9,0
683,12.89583,77.55657,808,-89,-9,0
684,12.89583,77.55657,808,-89,-9,0
685,12.895852,77.55658,808,-89,-9,0
686,12.895867,77.556585,808,-89,-9,0
687,12.895867,77.556585,808,-89,-9,0
688,12.895893,77.556598,808,-89,-9,0
689,12.895918,77.556608,809,-89,-9,0
690,12.895918,77.556608,809,-89,-9,0
691,12.89594,77.55663,810,-89,-9,0
692,12.895962,77.556652,812,-89,-9,0
693,12.895962,77.556652,812,-89,-9,0
694,12.89599,77.556663,812,-89,-9,0
695,12.896013,77.556687,813,-89,-9,0
696,12.896013,77.556687,813,-89,-9,0
697,12.896047,77.556717,813,-89,-9,0
698,12.896083,77.556745,812,-89,-9,0
699,12.896083,77.556745,812,-89,-9,0
700,12.896083,77.556745,812,-89,-9,0
701,12.896117,77.556757,812,-89,-9,0
702,12.896167,77.556785,813,-89,-9,0
703,12.896207,77.556813,814,-89,-9,0
704,12.896252,77.556847,815,-89,-9,0
705,12.896293,77.55688,818,-89,-9,0
706,12.89633,77.556913,819,-89,-9,0
707,12.896367,77.556943,821,-89,-9,0
708,12.896403,77.556973,823,-89,-9,0
709,12.896452,77.557015,823,-89,-9,0
710,12.896485,77.557058,823,-89,-9,0
711,12.89652,77.557085,823,-89,-9,0
712,12.896565,77.557117,823,-89,-9,0
713,12.8966,77.55714,824,-89,-9,0
714,12.896647,77.557168,823,-89,-9,0
715,12.896647,77.557168,823,-89,-9,0
716,12.896647,77.557168,823,-89,-9,0
717,12.896692,77.557198,822,-89,-9,0
718,12.89674,77.557232,823,-89,-9,0
719,12.89674,77.557232,823,-89,-9,0
720,12.896777,77.557258,821,-89,-9,0
721,12.89682,77.557283,821,-89,-9,0
722,12.89682,77.557283,821,-89,-9,0
723,12.896855,77.557303,821,-89,-9,0
724,12.896882,77.55733,820,-89,-9,0
725,12.896882,77.55733,820,-89,-9,0
726,12.896908,77.557367,818,-89,-9,0
727,12.896928,77.557388,817,-89,-9,0
728,12.896928,77.557388,817,-89,-9,0
729,12.896947,77.557417,817,-89,-9,0
730,12.896973,77.55744,817,-89,-9,0
731,12.896973,77.55744,817,-89,-9,0
732,12.896987,77.557445,816,-89,-9,0
733,12.897005,77.557453,816,-89,-9,0
734,12.897005,77.557453,816,-89,-9,0
735,12.897022,77.557453,816,-89,-9,0
736,12.897022,77.557453,816,-89,-9,0
737,12.89705,77.557468,815,-89,-9,0
738,12.897075,77.557468,815,-89,-9,0
739,12.897075,77.557468,815,-89,-9,0
740,12.897097,77.557467,814,-89,-9,0
741,12.897115,77.55747,814,-89,-9,0
742,12.897115,77.55747,814,-89,-9,0
743,12.897133,77.55747,813,-89,-9,0
744,12.897153,77.55746,813,-89,-9,0
745,12.897153,77.55746,813,-89,-9,0
746,12.897168,77.557447,813,-89,-9,0
747,12.897183,77.557443,813,-89,-9,0
748,12.897183,77.557443,813,-89,-9,0
749,12.897202,77.557438,813,-89,-9,0
750,12.897222,77.557437,813,-89,-9,0
751,12.897222,77.557437,813,-89,-9,0
752,12.897238,77.557437,813,-89,-9,0
753,12.897255,77.557435,813,-89,-9,0
754,12.897255,77.557435,813,-89,-9,0
755,12.897255,77.557435,813,-89,-9,0
756,12.89728,77.557433,812,-89,-9,0
757,12.897317,77.557433,812,-89,-9,0
758,12.897357,77.557433,811,-89,-9,0
759,12.897397,77.557442,810,-89,-9,0
760,12.897435,77.557455,809,-89,-9,0
761,12.897462,77.557468,809,-89,-9,0
762,12.897483,77.557485,809,-89,-9,0
763,12.897508,77.557512,808,-89,-9,0
764,12.897542,77.557533,808,-89,-9,0
765,12.897572,77.557553,807,-89,-9,0
766,12.897603,77.557573,808,-89,-9,0
767,12.897637,77.557593,808,-89,-9,0
768,12.897667,77.557615,808,-89,-9,0
769,12.897695,77.55765,808,-89,-9,0
770,12.897695,77.55765,808,-89,-9,0
771,12.897695,77.55765,808,-89,-9,0
772,12.897725,77.55768,808,-89,-9,0
773,12.89775,77.557705,808,-89,-9,0
774,12.897785,77.55773,808,-89,-9,0
775,12.897785,77.55773,808,-89,-9,0
776,12.897822,77.557762,808,-89,-9,0
777,12.897857,77.557785,808,-89,-9,0
778,12.897857,77.557785,808,-89,-9,0
779,12.8979,77.557812,808,-89,-9,0
780,12.89794,77.557838,808,-89,-9,0
781,12.89794,77.557838,808,-89,-9,0
782,12.897982,77.557868,808,-89,-9,0
783,12.898025,77.557892,808,-89,-9,0
784,12.898025,77.557892,808,-89,-9,0
785,12.898065,77.557912,809,-89,-9,0
786,12.898105,77.557947,809,-89,-9,0
787,12.898105,77.557947,809,-89,-9,0
788,12.898135,77.557968,809,-89,-9,0
789,12.89816,77.557987,809,-89,-9,0
790,12.89816,77.557987,809,-89,-9,0
791,12.898182,77.558008,810,-89,-9,0
792,12.898182,77.558008,810,-89,-9,0
793,12.8982,77.55802,811,-89,-9,0
794,12.8982,77.558043,810,-89,-9,0
795,12.8982,77.558043,810,-89,-9,0
796,12.898197,77.558067,809,-89,-9,0
797,12.898218,77.558103,809,-89,-9,0
798,12.898218,77.558103,809,-89,-9,0
799,12.898248,77.558132,808,-89,-9,0
800,12.898278,77.558153,808,-89,-9,0
801,12.898278,77.558153,808,-89,-9,0
802,12.89831,77.558183,808,-89,-9,0
803,12.898338,77.55821,808,-89,-9,0
804,12.898338,77.55821,808,-89,-9,0
805,12.898373,77.558235,808,-89,-9,0
806,12.898407,77.558257,809,-89,-9,0
807,12.898407,77.558257,809,-89,-9,0
808,12.898447,77.558278,811,-89,-9,0
809,12.898472,77.55829,812,-89,-9,0
810,12.898472,77.55829,812,-89,-9,0
811,12.898472,77.55829,812,-89,-9,0
812,12.898493,77.558302,813,-89,-9,0
813,12.89852,77.558327,814,-89,-9,0
814,12.89854,77.558348,814,-89,-9,0
815,12.898565,77.558368,815,-89,-9,0
816,12.89859,77.558395,815,-89,-9,0
817,12.898618,77.558425,814,-89,-9,0
818,12.89865,77.558453,814,-89,-9,0
819,12.89868,77.558485,814,-89,-9,0
820,12.898707,77.558513,814,-89,-9,0
821,12.898732,77.558542,814,-89,-9,0
822,12.89876,77.558567,814,-89,-9,0
823,12.898787,77.558593,814,-89,-9,0
824,12.898818,77.558618,814,-89,-9,0
825,12.898852,77.558658,813,-89,-9,0
826,12.898885,77.558688,813,-89,-9,0
827,12.898885,77.558688,813,-89,-9,0
828,12.898885,77.558688,813,-89,-9,0
829,12.89892,77.558717,813,-89,-9,0
830,12.898958,77.558747,813,-89,-9,0
831,12.898958,77.558747,813,-89,-9,0
832,12.898992,77.558782,813,-89,-9,0
833,12.899023,77.55882,813,-89,-9,0
834,12.899023,77.55882,813,-89,-9,0
835,12.899058,77.558863,814,-89,-9,0
836,12.899092,77.558908,814,-89,-9,0
837,12.899092,77.558908,814,-89,-9,0
838,12.899123,77.558952,814,-89,-9,0
839,12.899153,77.558992,814,-89,-9,0
840,12.899153,77.558992,814,-89,-9,0
841,12.899187,77.559035,814,-89,-9,0
842,12.899218,77.559073,814,-89,-9,0
843,12.899218,77.559073,814,-89,-9,0
844,12.899252,77.559105,814,-89,-9,0
845,12.899297,77.559147,815,-89,-9,0
846,12.899297,77.559147,815,-89,-9,0
847,12.899335,77.559188,815,-89,-9,0
848,12.899335,77.559188,815,-89,-9,0
849,12.899372,77.559228,816,-89,-9,0
850,12.899403,77.55927,817,-89,-9,0
851,12.899403,77.55927,817,-89,-9,0
852,12.899435,77.559305,817,-89,-9,0
853,12.899467,77.559343,817,-89,-9,0
854,12.899467,77.559343,817,-89,-9,0
855,12.899505,77.55938,818,-89,-9,0
856,12.899543,77.55942,818,-89,-9,0
857,12.899543,77.55942,818,-89,-9,0
858,12.899598,77.559463,819,-89,-9,0
859,12.899658,77.559523,819,-89,-9,0
860,12.899658,77.559523,819,-89,-9,0
861,12.89977,77.559637,807,-89,-9,0
862,12.899805,77.559675,807,-89,-9,0
863,12.899805,77.559675,807,-89,-9,0
864,12.899838,77.55971,807,-89,-9,0
865,12.899873,77.559743,807,-89,-9,0
866,12.899873,77.559743,807,-89,-9,0
867,12.899873,77.559743,807,-89,-9,0
868,12.899905,77.559773,807,-89,-9,0
869,12.899932,77.559795,807,-89,-9,0
870,12.89998,77.559842,807,-89,-9,0
871,12.900017,77.559882,807,-89,-9,0
872,12.900043,77.55991,808,-89,-9,0
873,12.900078,77.559958,807,-89,-9,0
874,12.900113,77.559995,807,-89,-9,0
875,12.900142,77.560025,807,-89,-9,0
876,12.900168,77.560053,807,-89,-9,0
877,12.90019,77.56008,807,-89,-9,0
878,12.900217,77.560112,808,-89,-9,0
879,12.900242,77.560145,808,-89,-9,0
880,12.90027,77.560175,809,-89,-9,0
881,12.90029,77.560208,809,-89,-9,0
882,12.90029,77.560208,809,-89,-9,0
883,12.900312,77.560245,809,-89,-9,0
884,12.900337,77.56028,808,-89,-9,0
885,12.900337,77.56028,808,-89,-9,0
886,12.900365,77.560313,808,-89,-9,0
887,12.900397,77.560353,809,-89,-9,0
888,12.900397,77.560353,809,-89,-9,0
889,12.900432,77.560392,808,-89,-9,0
890,12.900467,77.560432,808,-89,-9,0
891,12.900467,77.560432,808,-89,-9,0
892,12.9005,77.560473,808,-89,-9,0
893,12.900517,77.5605,808,-89,-9,0
894,12.900528,77.560525,808,-89,-9,0
895,12.900545,77.56055,809,-89,-9,0
896,12.900545,77.56055,809,-89,-9,0
897,12.900562,77.560573,809,-89,-9,0
898,12.900598,77.560608,809,-89,-9,0
899,12.900598,77.560608,809,-89,-9,0
900,12.90066,77.560672,809,-89,-9,0
901,12.90071,77.560737,808,-89,-9,0
902,12.90071,77.560737,808,-89,-9,0
903,12.900758,77.560807,808,-89,-9,0
904,12.900758,77.560807,808,-89,-9,0
905,12.900802,77.560858,808,-89,-9,0
906,12.900857,77.56091,808,-89,-9,0
907,12.900857,77.56091,808,-89,-9,0
908,12.900898,77.560953,807,-89,-9,0
909,12.90094,77.560997,806,-89,-9,0
910,12.90094,77.560997,806,-89,-9,0
911,12.90098,77.561048,804,-89,-9,0
912,12.901018,77.561097,802,-89,-9,0
913,12.901018,77.561097,802,-89,-9,0
914,12.901072,77.56115,801,-89,-9,0
915,12.901118,77.561208,799,-89,-9,0
916,12.901118,77.561208,799,-89,-9,0
917,12.901148,77.561257,798,-89,-9,0
918,12.901195,77.561312,797,-89,-9,0
919,12.901195,77.561312,797,-89,-9,0
920,12.901228,77.56135,798,-89,-9,0
921,12.901257,77.561378,798,-89,-9,0
922,12.901257,77.561378,798,-89,-9,0
923,12.901257,77.561378,798,-89,-9,0
924,12.901298,77.56142,798,-89,-9,0
925,12.901327,77.56145,799,-89,-9,0
926,12.901343,77.561483,801,-89,-9,0
927,12.901358,77.561505,804,-89,-9,0
928,12.901358,77.561557,804,-89,-9,0
929,12.901375,77.561582,804,-89,-9,0
930,12.901398,77.561602,804,-89,-9,0
931,12.901418,77.561612,805,-89,-9,0
932,12.901438,77.561637,804,-89,-9,0
933,12.901443,77.56167,803,-89,-9,0
934,12.901463,77.561695,802,-89,-9,0
935,12.90149,77.561718,802,-89,-9,0
936,12.901507,77.561737,802,-89,-9,0
937,12.901538,77.561772,801,-89,-9,0
938,12.901575,77.561813,800,-89,-9,0
939,12.901575,77.561813,800,-89,-9,0
940,12.901575,77.561813,800,-89,-9,0
941,12.901607,77.561865,798,-89,-9,0
942,12.901632,77.561902,798,-89,-9,0
943,12.901632,77.561902,798,-89,-9,0
944,12.901655,77.561947,796,-89,-9,0
945,12.901683,77.561982,795,-89,-9,0
946,12.901683,77.561982,795,-89,-9,0
947,12.90172,77.562013,794,-89,-9,0
948,12.901748,77.562052,792,-89,-9,0
949,12.901748,77.562052,792,-89,-9,0
950,12.901772,77.562085,792,-89,-9,0
951,12.901777,77.562097,791,-89,-9,0
952,12.901777,77.562097,791,-89,-9,0
953,12.901788,77.562098,791,-89,-9,0
954,12.901788,77.562098,791,-89,-9,0
955,12.901785,77.562082,790,-89,-9,0
956,12.90178,77.56207,790,-89,-9,0
957,12.90178,77.56207,790,-89,-9,0
958,12.901773,77.562055,790,-89,-9,0
959,12.901773,77.562055,790,-89,-9,0
960,12.901762,77.56204,790,-89,-9,0
961,12.901752,77.562022,790,-89,-9,0
962,12.901752,77.562022,790,-89,-9,0
963,12.901747,77.562005,791,-89,-9,0
964,12.901735,77.561983,791,-89,-9,0
965,12.901735,77.561983,791,-89,-9,0
966,12.901722,77.561958,792,-89,-9,0
967,12.901708,77.561935,792,-89,-9,0
968,12.901708,77.561935,792,-89,-9,0
969,12.90169,77.561917,793,-89,-9,0
970,12.901673,77.561892,793,-89,-9,0
971,12.901673,77.561892,793,-89,-9,0
972,12.901655,77.561872,794,-89,-9,0
973,12.90163,77.561848,794,-89,-9,0
974,12.90163,77.561848,794,-89,-9,0
975,12.90161,77.561825,794,-89,-9,0
976,12.901585,77.5618,794,-89,-9,0
977,12.901585,77.5618,794,-89,-9,0
978,12.901585,77.5618,794,-89,-9,0
979,12.901567,77.561772,795,-89,-9,0
980,12.901555,77.561745,797,-89,-9,0
981,12.901533,77.561708,797,-89,-9,0
982,12.901505,77.561665,798,-89,-9,0
983,12.901475,77.561637,798,-89,-9,0
984,12.901398,77.561528,797,-89,-9,0
985,12.901348,77.561475,796,-89,-9,0
986,12.901297,77.561422,795,-89,-9,0
987,12.901243,77.561365,794,-89,-9,0
988,12.901192,77.561315,795,-89,-9,0
989,12.901158,77.561277,794,-89,-9,0
990,12.901123,77.561243,794,-89,-9,0
991,12.901095,77.56121,794,-89,-9,0
992,12.901072,77.561188,794,-89,-9,0
993,12.901072,77.561188,794,-89,-9,0
994,12.901072,77.561188,794,-89,-9,0
995,12.901047,77.561165,794,-89,-9,0
996,12.90103,77.561143,793,-89,-9,0
997,12.90103,77.561143,793,-89,-9,0
998,12.90102,77.561125,794,-89,-9,0
999,12.90101,77.561108,795,-89,-9,0
1000,12.90101,77.561108,795,-89,-9,0
1001,12.901002,77.5611,796,-89,-9,0
1002,12.901002,77.5611,796,-89,-9,0
1003,12.901002,77.5611,796,-89,-9,0
1004,12.901002,77.5611,796,-89,-9,0
1005,12.901002,77.5611,796,-89,-9,0
1006,12.901002,77.5611,796,-89,-9,0
1007,12.900903,77.561085,797,-89,-9,0
1008,12.900887,77.561093,797,-89,-9,0
1009,12.900887,77.561093,797,-89,-9,0
1010,12.90087,77.561102,797,-89,-9,0
1011,12.900847,77.561108,797,-89,-9,0
1012,12.900847,77.561108,797,-89,-9,0
1013,12.90082,77.561117,798,-89,-9,0
1014,12.900793,77.561135,798,-89,-9,0
1015,12.900793,77.561135,798,-89,-9,0
1016,12.90077,77.561155,799,-89,-9,0
1017,12.900753,77.561172,800,-89,-9,0
1018,12.900753,77.561172,800,-89,-9,0
1019,12.90074,77.561187,802,-89,-9,0
1020,12.900722,77.561198,803,-89,-9,0
1021,12.900722,77.561198,803,-89,-9,0
1022,12.90071,77.561202,804,-89,-9,0
1023,12.900693,77.561198,806,-89,-9,0
1024,12.900693,77.561198,806,-89,-9,0
1025,12.900693,77.561198,806,-89,-9,0
1026,12.900678,77.561192,806,-89,-9,0
1027,12.900662,77.56118,807,-89,-9,0
1028,12.900645,77.56117,808,-89,-9,0
1029,12.90062,77.561157,809,-89,-9,0
1030,12.900588,77.561138,808,-89,-9,0
1031,12.90056,77.56112,807,-89,-9,0
1032,12.900533,77.561092,806,-89,-9,0
1033,12.900502,77.561075,805,-89,-9,0
1034,12.900472,77.561063,805,-89,-9,0
1035,12.900447,77.561043,805,-89,-9,0
1036,12.90043,77.561022,805,-89,-9,0
1037,12.900412,77.561003,805,-89,-9,0
1038,12.90039,77.560983,805,-89,-9,0
1039,12.900372,77.560965,805,-89,-9,0
1040,12.900348,77.560935,805,-89,-9,0
1041,12.900348,77.560935,805,-89,-9,0
1042,12.900348,77.560935,805,-89,-9,0
1043,12.900328,77.560907,805,-89,-9,0
1044,12.900305,77.560883,805,-89,-9,0
1045,12.900305,77.560883,805,-89,-9,0
1046,12.900278,77.560855,805,-89,-9,0
1047,12.900247,77.56082,805,-89,-9,0
1048,12.900247,77.56082,805,-89,-9,0
1049,12.900208,77.56078,805,-89,-9,0
1050,12.900173,77.560737,805,-89,-9,0
1051,12.900173,77.560737,805,-89,-9,0
1052,12.900138,77.560698,806,-89,-9,0
1053,12.900107,77.560665,806,-89,-9,0
1054,12.900107,77.560665,806,-89,-9,0
1055,12.90008,77.560633,806,-89,-9,0
1056,12.90006,77.560612,807,-89,-9,0
1057,12.90006,77.560612,807,-89,-9,0
1058,12.900037,77.560585,808,-89,-9,0
1059,12.90002,77.560568,808,-89,-9,0
1060,12.90002,77.560568,808,-89,-9,0
1061,12.900003,77.560557,809,-89,-9,0
1062,12.900003,77.560557,809,-89,-9,0
1063,12.89999,77.560557,810,-89,-9,0
1064,12.89998,77.560558,810,-89,-9,0
1065,12.89998,77.560558,810,-89,-9,0
1066,12.899963,77.560563,810,-89,-9,0
1067,12.899947,77.560573,809,-89,-9,0
1068,12.899947,77.560573,809,-89,-9,0
1069,12.899927,77.560585,809,-89,-9,0
1070,12.899905,77.560602,809,-89,-9,0
1071,12.899905,77.560602,809,-89,-9,0
1072,12.899892,77.560615,809,-89,-9,0
1073,12.89988,77.560622,809,-89,-9,0
1074,12.89988,77.560622,809,-89,-9,0
1075,12.899862,77.560637,809,-89,-9,0
1076,12.899862,77.560637,809,-89,-9,0
1077,12.899825,77.560688,809,-89,-9,0
1078,12.8998,77.560722,809,-89,-9,0
1079,12.8998,77.560722,809,-89,-9,0
1080,12.8998,77.560722,809,-89,-9,0
1081,12.899778,77.560747,809,-89,-9,0
1082,12.899703,77.560805,809,-89,-9,0
1083,12.899672,77.560845,809,-89,-9,0
1084,12.899613,77.56091,809,-89,-9,0
1085,12.89955,77.560975,808,-89,-9,0
1086,12.89951,77.561028,808,-89,-9,0
1087,12.899465,77.561073,808,-89,-9,0
1088,12.899413,77.561125,808,-89,-9,0
1089,12.899372,77.561167,808,-89,-9,0
1090,12.89934,77.561203,808,-89,-9,0
1091,12.899313,77.561233,808,-89,-9,0
1092,12.899293,77.561258,808,-89,-9,0
1093,12.899273,77.561278,808,-89,-9,0
1094,12.899253,77.561302,808,-89,-9,0
1095,12.899253,77.561302,808,-89,-9,0
1096,12.899253,77.561302,808,-89,-9,0
1097,12.899228,77.561328,808,-89,-9,0
1098,12.8992,77.561362,807,-89,-9,0
1099,12.8992,77.561362,807,-89,-9,0
1100,12.899167,77.56139,808,-89,-9,0
1101,12.899132,77.561427,812,-89,-9,0
1102,12.899132,77.561427,812,-89,-9,0
1103,12.89911,77.561462,813,-89,-9,0
1104,12.899095,77.561503,829,-89,-9,0
1105,12.899095,77.561503,829,-89,-9,0
1106,12.899068,77.561537,829,-89,-9,0
1107,12.89904,77.561567,829,-89,-9,0
1108,12.89904,77.561567,829,-89,-9,0
1109,12.899012,77.561597,830,-89,-9,0
1110,12.898983,77.561635,830,-89,-9,0
1111,12.898983,77.561635,830,-89,-9,0
1112,12.898953,77.561672,831,-89,-9,0
1113,12.898918,77.561712,831,-89,-9,0
1114,12.898918,77.561712,831,-89,-9,0
1115,12.898887,77.561753,831,-89,-9,0
1116,12.898887,77.561753,831,-89,-9,0
1117,12.898853,77.561788,831,-89,-9,0
1118,12.898828,77.56182,831,-89,-9,0
1119,12.898828,77.56182,831,-89,-9,0
1120,12.898793,77.561857,830,-89,-9,0
1121,12.898757,77.561898,829,-89,-9,0
1122,12.898728,77.561942,829,-89,-9,0
1123,12.898728,77.561942,829,-89,-9,0
1124,12.898702,77.561982,829,-89,-9,0
1125,12.898672,77.562032,829,-89,-9,0
1126,12.898672,77.562032,829,-89,-9,0
1127,12.898652,77.562073,829,-89,-9,0
1128,12.898632,77.562108,831,-89,-9,0
1129,12.898632,77.562108,831,-89,-9,0
1130,12.898617,77.562148,831,-89,-9,0
1131,12.898595,77.562187,829,-89,-9,0
1132,12.898595,77.562187,829,-89,-9,0
1133,12.898578,77.562222,828,-89,-9,0
1134,12.898578,77.562222,828,-89,-9,0
1135,12.898568,77.562253,827,-89,-9,0
1136,12.898568,77.562253,827,-89,-9,0
1137,12.898565,77.56228,826,-89,-9,0
1138,12.898555,77.562312,824,-89,-9,0
1139,12.898542,77.56234,824,-89,-9,0
1140,12.898542,77.562377,823,-89,-9,0
1141,12.898552,77.562418,822,-89,-9,0
1142,12.89857,77.562463,821,-89,-9,0
1143,12.898582,77.562515,821,-89,-9,0
1144,12.898592,77.56256,821,-89,-9,0
1145,12.898603,77.562612,821,-89,-9,0
1146,12.898622,77.56267,820,-89,-9,0
1147,12.898612,77.562728,818,-89,-9,0
1148,12.898615,77.562762,817,-89,-9,0
1149,12.898613,77.562795,815,-89,-9,0
1150,12.898612,77.562827,812,-89,-9,0
1151,12.898612,77.562827,812,-89,-9,0
1152,12.898612,77.562827,812,-89,-9,0
1153,12.898613,77.562852,809,-89,-9,0
1154,12.898618,77.562873,806,-89,-9,0
1155,12.898618,77.562873,806,-89,-9,0
1156,12.898625,77.562888,805,-89,-9,0
1157,12.898637,77.562903,804,-89,-9,0
1158,12.898637,77.562903,804,-89,-9,0
1159,12.898655,77.562927,802,-89,-9,0
1160,12.898677,77.562947,801,-89,-9,0
1161,12.898677,77.562947,801,-89,-9,0
1162,12.898702,77.562963,801,-89,-9,0
1163,12.898722,77.562977,801,-89,-9,0
1164,12.898722,77.562977,801,-89,-9,0
1165,12.898745,77.562992,800,-89,-9,0
1166,12.898767,77.563007,801,-89,-9,0
1167,12.898767,77.563007,801,-89,-9,0
1168,12.898787,77.563028,803,-89,-9,0
1169,12.898805,77.563047,805,-89,-9,0
1170,12.898805,77.563047,805,-89,-9,0
1171,12.898812,77.563067,805,-89,-9,0
1172,12.898812,77.563067,805,-89,-9,0
1173,12.898815,77.56308,805,-89,-9,0
1174,12.89882,77.563088,805,-89,-9,0
1175,12.89882,77.563088,805,-89,-9,0
1176,12.89883,77.563103,805,-89,-9,0
1177,12.89883,77.563103,805,-89,-9,0
1178,12.898835,77.563112,805,-89,-9,0
1179,12.898842,77.563118,806,-89,-9,0
1180,12.898842,77.563118,806,-89,-9,0
1181,12.898852,77.563125,806,-89,-9,0
1182,12.898852,77.563125,806,-89,-9,0
1183,12.898852,77.563125,806,-89,-9,0
1184,12.898852,77.563137,805,-89,-9,0
1185,12.898852,77.563137,805,-89,-9,0
1186,12.898852,77.563137,805,-89,-9,0
1187,12.89885,77.563117,804,-89,-9,0
1188,12.898848,77.563102,804,-89,-9,0
1189,12.898847,77.563083,804,-89,-9,0
1190,12.898838,77.563063,804,-89,-9,0
1191,12.898828,77.563043,804,-89,-9,0
1192,12.89882,77.563027,803,-89,-9,0
1193,12.898808,77.56301,804,-89,-9,0
1194,12.898797,77.562995,804,-89,-9,0
1195,12.898782,77.562987,804,-89,-9,0
1196,12.898765,77.562982,804,-89,-9,0
1197,12.898745,77.56298,804,-89,-9,0
1198,12.898722,77.562983,804,-89,-9,0
1199,12.898722,77.562983,804,-89,-9,0
1200,12.898722,77.562983,804,-89,-9,0
1201,12.898697,77.562992,805,-89,-9,0
1202,12.898665,77.563002,805,-89,-9,0
1203,12.898665,77.563002,805,-89,-9,0
1204,12.89864,77.56301,805,-89,-9,0
1205,12.898623,77.563017,807,-89,-9,0
1206,12.898623,77.563017,807,-89,-9,0
1207,12.898607,77.563018,808,-89,-9,0
1208,12.898582,77.563018,809,-89,-9,0
1209,12.898582,77.563018,809,-89,-9,0
1210,12.898565,77.563022,810,-89,-9,0
1211,12.898552,77.563025,812,-89,-9,0
1212,12.898552,77.563025,812,-89,-9,0
1213,12.898537,77.56303,813,-89,-9,0
1214,12.898527,77.563033,814,-89,-9,0
1215,12.898527,77.563033,814,-89,-9,0
1216,12.898515,77.563038,814,-89,-9,0
1217,12.898503,77.563043,815,-89,-9,0
1218,12.898503,77.563043,815,-89,-9,0
1219,12.898485,77.56305,816,-89,-9,0
1220,12.898468,77.56306,817,-89,-9,0
1221,12.898468,77.56306,817,-89,-9,0
1222,12.898447,77.563065,818,-89,-9,0
1223,12.898427,77.563075,820,-89,-9,0
1224,12.898427,77.563075,820,-89,-9,0
1225,12.8984,77.563083,822,-89,-9,0
1226,12.89837,77.563087,822,-89,-9,0
1227,12.89837,77.563087,822,-89,-9,0
1228,12.898342,77.563082,825,-89,-9,0
1229,12.898298,77.563057,825,-89,-9,0
1230,12.898298,77.563057,825,-89,-9,0
1231,12.898267,77.563048,825,-89,-9,0
1232,12.898237,77.563045,827,-89,-9,0
1233,12.898237,77.563045,827,-89,-9,0
1234,12.898197,77.563035,825,-89,-9,0
1235,12.898157,77.563032,824,-89,-9,0
1236,12.898157,77.563032,824,-89,-9,0
1237,12.898122,77.563032,822,-89,-9,0
1238,12.89809,77.56303,822,-89,-9,0
1239,12.89809,77.56303,822,-89,-9,0
1240,12.89809,77.56303,822,-89,-9,0
